,Unnamed: 0,date,price,bedrooms,RATIOD,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,bathrooms
153,153,2014-05-06 00:00:00,353000.0,3.0,87.1604938271605,1350,7740,1.0,0,0,4,860,490,1947,1988,11051 35th Ave NE,Seattle,WA 98125,USA,1.0
154,154,2014-05-06 00:00:00,609000.0,4.0,70.81395348837209,2150,37981,2.0,0,0,3,2150,0,1985,0,18114 NE 136th St,Redmond,WA 98052,USA,2.5
155,155,2014-05-06 00:00:00,234000.0,3.0,52.348993288590606,1490,8366,1.0,0,0,4,1010,480,1975,0,25305 151st Pl SE,Covington,WA 98042,USA,1.75
156,156,2014-05-06 00:00:00,561000.0,3.0,93.5,2000,7000,2.0,0,0,3,2000,0,1916,1986,6422 Marshall Ave SW,Seattle,WA 98136,USA,2.0
157,157,2014-05-06 00:00:00,469000.0,2.0,227.66990291262135,1030,4400,1.0,0,0,3,1030,0,1924,2011,310 NW 72nd St,Seattle,WA 98117,USA,1.0
158,158,2014-05-06 00:00:00,329350.0,2.0,228.71527777777777,720,6687,1.0,0,0,3,720,0,1942,1999,9712 4th Ave NW,Seattle,WA 98117,USA,1.0
159,159,2014-05-06 00:00:00,488000.0,5.0,48.31683168316832,2020,5000,1.5,0,0,4,2020,0,1938,0,9020-9024 11th Ave NW,Seattle,WA 98117,USA,2.0
160,160,2014-05-06 00:00:00,279900.0,3.0,59.050632911392405,1580,8151,1.0,0,1,4,1100,480,1962,0,1629 S 261st Pl,Des Moines,WA 98198,USA,1.75
161,161,2014-05-06 00:00:00,606000.0,4.0,71.80094786729858,2110,13850,2.0,0,0,3,2110,0,1987,2000,2755 NW Pine Cone Dr,Issaquah,WA 98027,USA,2.5
162,162,2014-05-06 00:00:00,312000.0,4.0,60.0,1300,7054,1.0,0,0,3,1300,0,1950,2013,2815 SW 107th St,Seattle,WA 98146,USA,2.0
163,163,2014-05-06 00:00:00,650000.0,3.0,132.92433537832312,1630,7475,1.0,0,1,3,1160,470,1940,1996,6009 52nd Ave NE,Seattle,WA 98115,USA,1.5
164,164,2014-05-06 00:00:00,1135000.0,4.0,84.19881305637982,3370,8103,1.0,0,3,3,1970,1400,1970,2014,3922 SW Henderson St,Seattle,WA 98136,USA,2.75
165,165,2014-05-06 00:00:00,325000.0,4.0,42.98941798941799,1890,6156,1.0,0,0,3,980,910,1980,0,5631 17th Ave SW,Seattle,WA 98106,USA,2.5
166,166,2014-05-06 00:00:00,425000.0,4.0,69.90131578947368,1520,7983,1.0,0,0,5,1520,0,1967,0,14876 Juanita Woodinville Way NE,Inglewood-Finn Hill,WA 98034,USA,2.0
167,167,2014-05-06 00:00:00,219000.0,2.0,121.66666666666667,900,5160,1.0,0,0,3,900,0,1952,2008,8652 17th Ave SW,Seattle,WA 98106,USA,1.0
168,168,2014-05-06 00:00:00,250000.0,3.0,79.36507936507937,1050,6874,1.0,0,0,3,1050,0,1954,2005,18305 Dayton Ave N,Shoreline,WA 98133,USA,1.0
169,169,2014-05-06 00:00:00,390000.0,3.0,103.17460317460318,1260,6500,1.0,0,0,4,1260,0,1966,0,1415 168th Ave NE,Bellevue,WA 98008,USA,1.75
170,170,2014-05-06 00:00:00,475000.0,6.0,22.814601344860712,3470,117612,1.5,0,0,3,3470,0,1924,2011,19007 80th Ave NE,Kenmore,WA 98028,USA,3.0
171,171,2014-05-06 00:00:00,736000.0,4.0,80.34934497816595,2290,12047,2.0,0,0,4,2290,0,1988,0,17435 SE 47th St,Bellevue,WA 98006,USA,2.5
172,172,2014-05-06 00:00:00,407000.0,4.0,36.20996441281139,2810,23400,1.0,0,1,3,1710,1100,1958,2004,23024-23198 17th Ave S,Des Moines,WA 98198,USA,2.25
173,173,2014-05-06 00:00:00,272000.0,3.0,54.94949494949495,1650,13816,2.0,0,0,3,1650,0,1998,2006,32000-32072 NE 55th St,Carnation,WA 98014,USA,2.5
174,174,2014-05-06 00:00:00,362000.0,3.0,73.57723577235772,1640,14374,1.0,0,0,4,1140,500,1963,0,17253 Ambaum Blvd S,Burien,WA 98148,USA,2.25
175,175,2014-05-06 00:00:00,535000.0,3.0,96.3963963963964,1850,10109,2.0,0,0,3,1850,0,1991,0,8409 NE 129th Pl,Kirkland,WA 98034,USA,2.5
176,176,2014-05-06 00:00:00,284000.0,4.0,35.5,2000,5390,2.0,0,0,3,2000,0,2003,0,25434 160th Ave SE,Kent,WA 98042,USA,2.5
177,177,2014-05-06 00:00:00,367500.0,3.0,86.87943262411348,1410,9647,1.0,0,0,3,1410,0,1961,2004,18048 3rd Ave NW,Shoreline,WA 98177,USA,1.5
178,178,2014-05-06 00:00:00,379900.0,4.0,63.31666666666667,1500,11600,1.0,0,0,4,1000,500,1955,2009,15007 75th Ave NE,Kenmore,WA 98028,USA,1.75
179,179,2014-05-06 00:00:00,520000.0,3.0,70.46070460704607,2460,54885,2.0,0,0,4,2460,0,1980,0,5424 NE 10th St,Renton,WA 98059,USA,2.5
180,180,2014-05-06 00:00:00,175000.0,3.0,57.755775577557756,1010,7034,1.0,0,0,3,1010,0,1954,2005,207 NW 5th St,Renton,WA 98057,USA,1.0
181,181,2014-05-06 00:00:00,460000.0,2.0,186.9918699186992,1230,929,2.0,0,0,3,1020,210,2004,2003,100 24th Ave E,Seattle,WA 98112,USA,2.25
182,182,2014-05-06 00:00:00,345000.0,4.0,37.001287001287004,2331,3826,2.0,0,0,3,2331,0,2007,0,11853 SE 176th Ct,Renton,WA 98058,USA,2.5
183,183,2014-05-06 00:00:00,455000.0,5.0,40.625,2240,7770,1.0,0,0,3,1340,900,1978,0,12633 NE 133rd Pl,Kirkland,WA 98034,USA,2.5
184,184,2014-05-06 00:00:00,610000.0,4.0,62.244897959183675,2450,10117,1.0,0,0,5,1580,870,1967,0,15607 SE 42nd Ct,Bellevue,WA 98006,USA,3.0
185,185,2014-05-06 00:00:00,563000.0,4.0,45.403225806451616,3100,15480,2.0,0,0,3,2400,700,1996,0,7422 NE 163rd St,Kenmore,WA 98028,USA,3.0
186,186,2014-05-06 00:00:00,612500.0,4.0,74.33252427184466,2060,5000,1.0,0,0,3,1030,1030,1949,2013,1708 NW 96th St,Seattle,WA 98117,USA,2.0
187,187,2014-05-06 00:00:00,218000.0,3.0,39.27927927927928,1850,7684,1.0,0,0,3,1320,530,1979,2014,33945 28th Pl SW,Federal Way,WA 98023,USA,1.75
188,188,2014-05-06 00:00:00,404000.0,4.0,54.891304347826086,1840,10720,1.0,0,0,3,960,880,1958,2004,16020 SE 2nd St,Bellevue,WA 98008,USA,1.75
189,189,2014-05-06 00:00:00,860000.0,4.0,57.48663101604278,3740,32417,2.0,0,0,3,3740,0,2000,0,24507 NE 77th Pl,Redmond,WA 98053,USA,2.0
190,190,2014-05-06 00:00:00,136500.0,3.0,32.04225352112676,1420,8580,1.0,0,0,3,1420,0,1962,2003,32827 22nd Ave SW,Federal Way,WA 98023,USA,1.5
191,191,2014-05-06 00:00:00,313950.0,3.0,69.30463576158941,1510,6083,1.0,0,0,4,860,650,1940,2001,415 NE 94th St,Seattle,WA 98115,USA,1.0
192,192,2014-05-06 00:00:00,575000.0,3.0,89.98435054773083,2130,6500,1.0,0,2,3,1170,960,1954,2005,2214 W Halladay St,Seattle,WA 98199,USA,1.75
193,193,2014-05-06 00:00:00,1225000.0,4.0,87.75071633237822,3490,6906,2.0,0,0,4,2280,1210,1928,0,2560 39th Ave W,Seattle,WA 98199,USA,2.25
194,194,2014-05-06 00:00:00,280000.0,3.0,57.259713701431494,1630,11800,1.0,0,0,4,1630,0,1971,0,12525 458th Ave SE,North Bend,WA 98045,USA,1.75
195,195,2014-05-06 00:00:00,515000.0,3.0,95.90316573556797,1790,7167,2.0,0,0,3,1790,0,1989,0,920 221st Ave NE,Sammamish,WA 98074,USA,2.5
196,196,2014-05-06 00:00:00,513000.0,4.0,64.125,2000,5684,2.0,0,0,3,2000,0,1996,0,9041 NE 160th Pl,Kenmore,WA 98028,USA,2.5
197,197,2014-05-06 00:00:00,599000.0,4.0,66.26106194690266,2260,29930,2.0,0,0,4,1400,860,1977,0,16022 SE 43rd St,Bellevue,WA 98006,USA,2.25
198,198,2014-05-06 00:00:00,685000.0,4.0,56.51815181518152,3030,7864,2.0,0,0,3,3030,0,1999,0,24201 SE 1st Pl,Sammamish,WA 98074,USA,2.5
199,199,2014-05-06 00:00:00,365000.0,3.0,92.87531806615776,1310,8160,1.0,0,0,3,1310,0,1950,2005,13714 Ashworth Ave N,Seattle,WA 98133,USA,1.5
200,200,2014-05-06 00:00:00,762300.0,4.0,49.11726804123711,3880,14550,2.0,0,0,3,3880,0,1987,2000,22344 NE 31st St,Sammamish,WA 98074,USA,2.5
201,201,2014-05-06 00:00:00,1580000.0,4.0,105.05319148936171,3760,10920,1.5,0,0,5,2400,1360,1950,0,5650 NE 55th St,Seattle,WA 98105,USA,3.25
202,202,2014-05-06 00:00:00,562000.0,5.0,36.973684210526315,3040,8111,2.0,0,0,3,3040,0,1984,0,17649 NE 129th Pl,Redmond,WA 98052,USA,2.25
203,203,2014-05-06 00:00:00,530000.0,5.0,36.42611683848797,2910,9636,1.0,0,0,4,1690,1220,1964,0,3250 165th Ave SE,Bellevue,WA 98008,USA,2.5
204,204,2014-05-06 00:00:00,525000.0,3.0,58.92255892255892,2970,11985,1.0,0,0,3,1770,1200,1995,0,21603 NE 29th St,Sammamish,WA 98074,USA,2.5
205,205,2014-05-06 00:00:00,484000.0,2.0,145.78313253012047,1660,6000,1.0,0,0,3,1160,500,1942,1999,4711 University View Pl NE,Seattle,WA 98105,USA,1.75
206,206,2014-05-06 00:00:00,725126.0,4.0,56.65046875,3200,12369,2.0,0,0,3,3200,0,1998,2006,14707 SE 84th St,Newcastle,WA 98059,USA,2.5
207,207,2014-05-06 00:00:00,360000.0,4.0,33.582089552238806,2680,18768,1.0,0,0,5,2680,0,1965,0,31607-31633 44th Ave S,Auburn,WA 98001,USA,2.0
208,208,2014-05-06 00:00:00,387000.0,3.0,104.8780487804878,1230,9568,1.0,0,0,5,1230,0,1962,0,12116 SE 71st Pl,Newcastle,WA 98056,USA,1.0
209,209,2014-05-06 00:00:00,483500.0,4.0,44.11496350364963,2740,45732,2.0,0,0,3,2740,0,1995,0,15418 216th Ave NE,Woodinville,WA 98077,USA,2.5
210,210,2014-05-06 00:00:00,655500.0,4.0,48.48372781065089,3380,8330,2.0,0,0,3,3380,0,2000,0,1703 NW 200th Ln,Shoreline,WA 98177,USA,3.5
211,211,2014-05-06 00:00:00,345000.0,3.0,103.6036036036036,1110,6250,1.0,0,0,3,1110,0,1956,2001,3230 NE 95th St,Seattle,WA 98115,USA,1.0
212,212,2014-05-06 00:00:00,533000.0,5.0,59.22222222222222,1800,3780,1.5,0,0,3,1400,400,1926,2003,7434 Winona Ave N,Seattle,WA 98103,USA,2.75
213,213,2014-05-06 00:00:00,385000.0,3.0,67.54385964912281,1900,5520,1.0,0,0,3,1280,620,1982,0,5215 32nd Ave S,Seattle,WA 98118,USA,1.75
214,214,2014-05-06 00:00:00,675000.0,2.0,362.9032258064516,930,36478,1.0,0,2,3,930,0,1951,1994,4206 SE Newport Way,Bellevue,WA 98006,USA,1.0
215,215,2014-05-06 00:00:00,197000.0,3.0,38.8560157790927,1690,7735,1.0,0,0,4,1060,630,1976,1992,30020 43rd Pl S,Auburn,WA 98001,USA,1.75
216,216,2014-05-06 00:00:00,485000.0,3.0,113.84976525821597,1420,4080,1.5,0,0,3,1420,0,1905,2013,720 N 80th St,Seattle,WA 98103,USA,2.0
217,217,2014-05-06 00:00:00,1870000.0,5.0,82.92682926829268,4510,15175,2.0,0,0,3,4510,0,1969,2002,8300 SE 82nd St,Mercer Island,WA 98040,USA,4.0
218,218,2014-05-06 00:00:00,295000.0,3.0,49.66329966329966,1980,8000,1.0,0,0,4,1560,420,1974,0,31966 36th Ave SW,Federal Way,WA 98023,USA,2.25
219,219,2014-05-06 00:00:00,499000.0,2.0,213.24786324786325,1170,2400,1.0,0,0,4,740,430,1903,0,2112 N 50th St,Seattle,WA 98103,USA,1.75
220,220,2014-05-06 00:00:00,1050000.0,3.0,159.0909090909091,2200,1970,2.0,0,0,3,1610,590,2008,0,2516 Yale Ave E,Seattle,WA 98102,USA,2.5
221,221,2014-05-06 00:00:00,191000.0,3.0,79.58333333333333,800,8850,1.0,0,0,4,800,0,1959,0,1003 SW 307th St,Federal Way,WA 98023,USA,1.5
222,222,2014-05-06 00:00:00,500000.0,3.0,112.61261261261261,1480,1171,3.0,0,0,3,1480,0,2006,0,135 25th Ave E,Seattle,WA 98112,USA,2.5
223,223,2014-05-06 00:00:00,390000.0,5.0,26.98961937716263,2890,5000,1.0,0,0,3,1310,1580,2006,0,3665 Renton Ave S,Seattle,WA 98144,USA,3.75
224,224,2014-05-06 00:00:00,979000.0,3.0,121.31350681536556,2690,4047,3.0,0,0,3,2690,0,2014,0,7000 23rd Ave NW,Seattle,WA 98117,USA,2.5
225,225,2014-05-06 00:00:00,580000.0,4.0,40.62762678621463,3569,8327,2.0,0,0,3,3569,0,2013,1923,710 S 23rd St,Renton,WA 98055,USA,3.25
226,226,2014-05-06 00:00:00,369950.0,3.0,97.0997375328084,1270,1320,3.0,0,0,3,1270,0,2006,0,8846 Midvale Ave N,Seattle,WA 98103,USA,2.0
227,227,2014-05-06 00:00:00,1800000.0,5.0,80.17817371937639,4490,10279,2.0,0,0,3,3930,560,2013,1923,1435 104th Ave SE,Bellevue,WA 98004,USA,5.0
228,228,2014-05-06 00:00:00,776000.0,4.0,63.81578947368421,3040,6425,2.0,0,0,3,3040,0,2008,0,16775 NE 86th Ct,Redmond,WA 98052,USA,2.5
229,229,2014-05-07 00:00:00,519950.0,3.0,148.13390313390315,1170,1249,3.0,0,0,3,1170,0,2014,0,1749 NW 60th St,Seattle,WA 98107,USA,2.25
230,230,2014-05-07 00:00:00,255000.0,5.0,24.75728155339806,2060,8632,1.0,0,0,3,1030,1030,1962,2003,105 SW 129th St,Burien,WA 98146,USA,2.25
231,231,2014-05-07 00:00:00,495000.0,3.0,166.66666666666666,990,6000,1.0,0,0,3,990,0,1943,2002,5628 NE 59th St,Seattle,WA 98105,USA,1.0
232,232,2014-05-07 00:00:00,510000.0,4.0,52.46913580246913,2430,5203,2.0,0,0,3,2430,0,2003,0,1028 NE 153rd Ct,Shoreline,WA 98155,USA,2.5
233,233,2014-05-07 00:00:00,1150000.0,4.0,64.46188340807174,4460,103382,2.0,0,0,3,4460,0,2001,0,25823 NE 30th Ct,Redmond,WA 98053,USA,4.0
234,234,2014-05-07 00:00:00,253000.0,3.0,67.46666666666667,1250,10122,1.0,0,0,3,1250,0,1994,0,25502 Kanasket Dr,Black Diamond,WA 98010,USA,1.75
235,235,2014-05-07 00:00:00,503000.0,3.0,108.87445887445888,1540,6760,1.0,0,0,5,1210,330,1980,0,9626 NE 129th Pl,Kirkland,WA 98034,USA,2.75
236,236,2014-05-07 00:00:00,275000.0,3.0,57.291666666666664,1600,7000,2.0,0,0,4,1600,0,1993,0,21326 SE 277th Pl,Maple Valley,WA 98038,USA,2.5
237,237,2014-05-07 00:00:00,249000.0,3.0,74.77477477477477,1110,8423,1.0,0,0,3,1110,0,1952,2008,14613 6th Ave SW,Burien,WA 98166,USA,1.0
238,238,2014-05-07 00:00:00,310000.0,3.0,56.15942028985507,1840,10723,1.0,0,0,4,1220,620,1974,0,19313 140th Pl SE,Renton,WA 98058,USA,1.75
239,239,2014-05-07 00:00:00,750000.0,3.0,99.2063492063492,2520,5401,1.0,0,0,4,1360,1160,1946,1989,2806 13th Ave W,Seattle,WA 98119,USA,2.75
240,240,2014-05-07 00:00:00,630000.0,3.0,78.35820895522389,2680,327135,2.0,0,0,3,2680,0,1995,0,25339 SE 248th St,Ravensdale,WA 98051,USA,2.5
241,241,2014-05-07 00:00:00,599999.0,9.0,17.406411372207717,3830,6988,2.5,0,0,3,2450,1380,1938,2003,8809 Densmore Ave N,Seattle,WA 98103,USA,4.5
242,242,2014-05-07 00:00:00,758000.0,4.0,78.63070539419087,2410,9549,1.0,0,0,4,1780,630,1956,0,10627 NE 45th St,Kirkland,WA 98033,USA,2.75
243,243,2014-05-07 00:00:00,248500.0,4.0,36.11918604651163,1720,10018,1.0,0,0,5,1720,0,1960,0,16635 SE 268th St,Covington,WA 98042,USA,1.75
244,244,2014-05-07 00:00:00,310000.0,3.0,49.9194847020934,2070,37904,1.0,0,0,4,1420,650,1973,0,19654 116th Ave SE,Kent,WA 98031,USA,1.75
245,245,2014-05-07 00:00:00,460000.0,3.0,87.12121212121212,1760,9055,2.0,0,0,4,1760,0,1985,0,5003 159th Ct NE,Redmond,WA 98052,USA,2.0
246,246,2014-05-07 00:00:00,675000.0,3.0,133.92857142857142,1680,10500,1.0,0,0,4,1680,0,1959,0,4 128th Ave SE,Bellevue,WA 98005,USA,1.75
247,247,2014-05-07 00:00:00,526000.0,2.0,169.67741935483872,1550,2400,1.5,0,0,4,1550,0,1900,1971,3845 Whitman Ave N,Seattle,WA 98103,USA,2.0
248,248,2014-05-07 00:00:00,560000.0,3.0,45.30744336569579,4120,60392,2.0,0,2,3,3180,940,1994,0,32223 NE 88th St,Carnation,WA 98014,USA,3.0
249,249,2014-05-07 00:00:00,415000.0,4.0,56.69398907103825,1830,9548,2.0,0,0,3,1830,0,1991,0,15204 88th Ave NE,Bothell,WA 98028,USA,3.0
250,250,2014-05-07 00:00:00,246000.0,3.0,58.57142857142857,1400,7410,1.0,0,0,3,1400,0,1944,0,624 SW 137th St,Burien,WA 98166,USA,1.0
251,251,2014-05-07 00:00:00,314500.0,3.0,56.06060606060606,1870,12381,1.0,0,0,4,1870,0,1957,2001,29645 10th Pl S,Federal Way,WA 98003,USA,1.75
252,252,2014-05-07 00:00:00,3200000.0,7.0,73.61398665746492,6210,8856,2.5,0,2,5,4760,1450,1910,0,1230 Warren Ave N,Seattle,WA 98109,USA,4.5
253,253,2014-05-07 00:00:00,420000.0,2.0,201.92307692307693,1040,3500,1.5,0,0,4,1040,0,1904,0,1713 22nd Ave S,Seattle,WA 98144,USA,1.5
254,254,2014-05-07 00:00:00,535000.0,3.0,65.56372549019608,2720,149410,1.5,0,0,3,2720,0,1988,2000,33331 NE Lake Joy Rd,Carnation,WA 98014,USA,1.75
255,255,2014-05-07 00:00:00,350000.0,3.0,115.51155115511551,1010,9360,1.0,0,0,3,1010,0,1981,2013,9703 130th Ave NE,Kirkland,WA 98033,USA,1.0
256,256,2014-05-07 00:00:00,515000.0,3.0,108.64978902953587,1580,9147,1.0,0,1,4,1210,370,1967,0,234 W Lake Sammamish Pkwy SE,Bellevue,WA 98008,USA,1.75
257,257,2014-05-07 00:00:00,749950.0,4.0,72.11057692307692,2600,6050,2.0,0,0,5,1960,640,1949,0,4140 53rd Ave SW,Seattle,WA 98116,USA,2.75
258,258,2014-05-07 00:00:00,230000.0,3.0,39.93055555555556,1920,9180,2.0,0,0,3,1920,0,1988,2000,206 Oakesdale Ave SW,Renton,WA 98057,USA,2.5
259,259,2014-05-07 00:00:00,568000.0,3.0,80.56737588652483,2350,5080,1.5,0,0,3,1780,570,1929,0,5531 Seward Park Ave S,Seattle,WA 98118,USA,2.0
260,260,2014-05-07 00:00:00,250000.0,1.0,227.27272727272728,1100,4373,1.0,0,0,2,820,280,1947,0,232 SW 154th St,Burien,WA 98166,USA,1.0
261,261,2014-05-07 00:00:00,581000.0,4.0,57.86852589641434,2510,13695,1.0,0,0,4,1280,1230,1961,2001,11105 126th Ave NE,Kirkland,WA 98033,USA,2.0
262,262,2014-05-07 00:00:00,651000.0,3.0,66.9753086419753,3240,108366,2.0,0,0,4,3240,0,1991,0,18611 SE 307th Ln,Kent,WA 98042,USA,2.5
263,263,2014-05-07 00:00:00,600000.0,3.0,81.30081300813008,2460,108900,1.0,0,0,4,1860,600,1977,0,25525 SE 133rd St,Issaquah,WA 98027,USA,2.5
264,264,2014-05-07 00:00:00,500000.0,2.0,247.52475247524754,1010,3885,1.5,0,0,4,1010,0,1906,1990,331 22nd Ave E,Seattle,WA 98112,USA,1.0
265,265,2014-05-07 00:00:00,475000.0,2.0,289.6341463414634,820,2723,1.0,0,0,3,820,0,1921,2000,4602 Woodlawn Ave N,Seattle,WA 98103,USA,1.0
266,266,2014-05-07 00:00:00,352000.0,5.0,29.09090909090909,2420,8560,1.0,0,2,3,1620,800,1978,0,3723 S Chicago St,Seattle,WA 98118,USA,2.5
267,267,2014-05-07 00:00:00,420000.0,3.0,79.09604519774011,1770,8165,2.0,0,0,3,1770,0,1977,2004,12921 79th Pl NE,Kirkland,WA 98034,USA,2.25
268,268,2014-05-07 00:00:00,428000.0,2.0,158.5185185185185,1350,3900,1.0,0,0,3,1350,0,2003,0,232nd Way,Redmond,WA 98053,USA,2.0
269,269,2014-05-07 00:00:00,599000.0,3.0,101.87074829931973,1960,4788,1.0,0,0,4,1090,870,1920,0,6253-6299 15th Ave NE,Seattle,WA 98115,USA,1.75
270,270,2014-05-07 00:00:00,492000.0,4.0,37.216338880484116,3305,16164,1.5,0,0,5,2245,1060,1922,1956,1718 N 175th St,Shoreline,WA 98133,USA,2.5
271,271,2014-05-07 00:00:00,630000.0,2.0,123.52941176470588,2550,5663,1.0,0,0,3,1720,830,2011,0,1225 N 41st Pl,Renton,WA 98056,USA,2.25
272,272,2014-05-07 00:00:00,900000.0,5.0,43.583535108958834,4130,226076,2.0,0,0,3,3170,960,1985,0,12809-12907 206th Ave NE,Woodinville,WA 98077,USA,3.75
273,273,2014-05-07 00:00:00,1110000.0,4.0,120.12987012987013,2310,13300,1.0,0,0,3,1890,420,1950,2005,9724 NE 14th St,Clyde Hill,WA 98004,USA,1.5
274,274,2014-05-07 00:00:00,575000.0,4.0,87.12121212121212,1650,5000,1.0,0,0,3,1650,0,1955,2005,6708 14th Ave NW,Seattle,WA 98117,USA,2.0
275,275,2014-05-07 00:00:00,705000.0,4.0,66.50943396226415,2650,4316,1.5,0,0,3,1520,1130,1905,2013,1902 45th Ave SW,Seattle,WA 98116,USA,2.5
276,276,2014-05-07 00:00:00,940000.0,4.0,124.33862433862434,1890,5940,1.0,0,1,3,1470,420,1963,2008,1234 22nd Ave E,Seattle,WA 98112,USA,2.25
277,277,2014-05-07 00:00:00,313000.0,3.0,47.64079147640791,2190,8000,1.0,0,0,4,2190,0,1967,0,32631 39th Ave SW,Federal Way,WA 98023,USA,1.75
278,278,2014-05-07 00:00:00,618080.0,3.0,101.49096880131363,2030,6500,2.0,0,0,3,2030,0,1988,2000,4421-4564 186th Ave SE,Issaquah,WA 98027,USA,2.5
279,279,2014-05-07 00:00:00,640000.0,3.0,93.97944199706315,2270,5175,2.0,0,0,3,2130,140,2002,0,1200 N 27th Pl,Renton,WA 98056,USA,3.0
280,280,2014-05-07 00:00:00,485000.0,3.0,100.41407867494824,1610,4160,1.0,0,0,4,1010,600,1917,0,4313 SW Willow St,Seattle,WA 98136,USA,2.0
281,281,2014-05-07 00:00:00,300000.0,2.0,197.3684210526316,760,3001,1.0,0,0,3,760,0,1913,1983,1761 17th Ave S,Seattle,WA 98144,USA,1.0
282,282,2014-05-07 00:00:00,379500.0,2.0,115.70121951219512,1640,17335,1.0,0,0,3,840,800,1978,0,3301-3389 289th Ave NE,Redmond,WA 98053,USA,1.0
283,283,2014-05-07 00:00:00,339950.0,3.0,69.51942740286299,1630,12295,2.0,0,0,4,1630,0,1985,0,19501 135th Ave SE,Renton,WA 98058,USA,2.25
284,284,2014-05-07 00:00:00,1500000.0,6.0,70.2247191011236,3560,6480,2.5,0,0,4,3560,0,1914,1945,903 22nd Ave E,Seattle,WA 98112,USA,2.5
285,285,2014-05-07 00:00:00,1340000.0,3.0,150.9009009009009,2960,5500,2.0,0,2,3,2440,520,1937,1990,3529 W Howe St,Seattle,WA 98199,USA,3.0
286,286,2014-05-07 00:00:00,500000.0,3.0,85.91065292096219,1940,37565,1.0,0,0,4,1940,0,1987,0,20821 SE 135th St,Issaquah,WA 98027,USA,2.5
287,287,2014-05-07 00:00:00,239900.0,3.0,56.71394799054374,1410,7566,1.0,0,0,3,1410,0,1985,0,11907 SE 261st Pl,Kent,WA 98030,USA,2.0
288,288,2014-05-07 00:00:00,314950.0,3.0,100.94551282051282,1040,16986,1.0,0,0,4,1040,0,1968,0,18227 SE 135th St,Renton,WA 98059,USA,1.0
289,289,2014-05-07 00:00:00,361280.0,2.0,220.29268292682926,820,6400,1.0,0,0,4,820,0,1944,0,5902 37th Ave SW,Seattle,WA 98126,USA,1.0
290,290,2014-05-07 00:00:00,100000.0,2.0,54.94505494505494,910,22000,1.0,0,0,3,910,0,1956,2001,138 Seattle Blvd S,Algona,WA 98001,USA,1.0
291,291,2014-05-07 00:00:00,540000.0,7.0,20.84942084942085,3700,7647,2.0,0,1,3,3700,0,1948,1984,15007-15299 37th Ave NE,Lake Forest Park,WA 98155,USA,5.75
292,292,2014-05-07 00:00:00,480500.0,4.0,55.10321100917431,2180,11200,1.0,0,0,4,2180,0,1968,0,18911 NE 165th Pl,Woodinville,WA 98072,USA,2.5
293,293,2014-05-07 00:00:00,280000.0,3.0,58.333333333333336,1600,4271,2.0,0,0,3,1600,0,2000,0,5146 S 303rd Pl,Auburn,WA 98001,USA,2.5
294,294,2014-05-07 00:00:00,440000.0,3.0,97.77777777777777,1500,6180,1.0,0,0,4,1060,440,1947,1988,3827 39th Ave S,Seattle,WA 98118,USA,1.75
295,295,2014-05-07 00:00:00,530000.0,3.0,131.8407960199005,1340,4284,1.0,0,0,3,1080,260,1910,2006,4703-4707 4th Ave NE,Seattle,WA 98105,USA,1.0
296,296,2014-05-07 00:00:00,560000.0,3.0,100.3584229390681,1860,13374,1.0,0,0,3,1860,0,1985,0,1010 NW Inneswood Dr,Issaquah,WA 98027,USA,2.0
297,297,2014-05-07 00:00:00,775000.0,3.0,101.70603674540682,2540,7200,1.5,0,3,4,1600,940,1905,0,517 32nd Ave S,Seattle,WA 98144,USA,2.0
298,298,2014-05-07 00:00:00,160000.0,2.0,76.92307692307692,1040,13100,1.0,0,0,5,1040,0,1912,0,733 1st Ave N,Kent,WA 98032,USA,1.0
299,299,2014-05-07 00:00:00,209950.0,3.0,50.71256038647343,1380,11130,1.0,0,0,3,1380,0,1960,2012,32016 8th Ave S,Federal Way,WA 98003,USA,1.5
300,300,2014-05-07 00:00:00,226500.0,3.0,46.03658536585366,1640,10762,1.0,0,0,3,1130,510,1988,2000,27000-27080 201st Ave SE,Covington,WA 98042,USA,1.75
301,301,2014-05-07 00:00:00,380000.0,5.0,25.333333333333332,3000,6000,1.0,0,0,5,1500,1500,1958,0,8514 S 124th St,Seattle,WA 98178,USA,1.75
302,302,2014-05-07 00:00:00,409500.0,4.0,47.83878504672897,2140,13000,1.0,0,0,3,1320,820,1968,1997,19302 65th Pl NE,Kenmore,WA 98028,USA,2.75
303,303,2014-05-07 00:00:00,690000.0,3.0,130.6818181818182,1760,6428,1.0,0,0,4,980,780,1942,1982,2145 Condon Way W,Seattle,WA 98199,USA,2.0
304,304,2014-05-07 00:00:00,405000.0,3.0,81.32530120481928,1660,8307,1.0,0,0,4,1660,0,1961,2001,605 N 178th St,Shoreline,WA 98133,USA,2.25
305,305,2014-05-07 00:00:00,375000.0,3.0,68.30601092896175,1830,13042,2.0,0,0,3,1830,0,1990,2009,25408 Lake Wilderness Country Club Dr SE,Maple Valley,WA 98038,USA,2.5
306,306,2014-05-07 00:00:00,794154.0,4.0,89.83642533936651,2210,8556,1.0,0,1,4,1210,1000,1954,1979,3235 30th Ave W,Seattle,WA 98199,USA,2.0
